"Ngôi mộ 1.000 năm tuổi dưới sàn nhà","Na UyNgôi mộ cổ chứa lưỡi rìu và một số vật dụng bằng sắt, người dân phát hiện khi sửa nhà. Chuyên gia xác định mộ tồn tại từ thế kỷ 9.",https://vnexpress.net/ngoi-mo-1-000-nam-tuoi-duoi-san-nha-4107996.html,"Chủ nhật, 31/5/2020, 15:03 (GMT+7)","Thu Thảo","Na Uy"
"Tại sao lượng mưa trên biển ít hơn đất liền?","Dù lượng nước bốc hơi cao nhưng mưa trên biển thường ít hơn đất liền. Vì sao lại có hiện tượng này? (Vũ)",https://vnexpress.net/tai-sao-luong-mua-tren-bien-it-hon-dat-lien-4107923.html,"Chủ nhật, 31/5/2020, 00:00 (GMT+7)"
"Mạng lưới cáp quang dưới đáy biển","Khoảng 450 tuyến cáp quang biển với tổng chiều dài 1,2 triệu km giúp truyền dữ liệu đi khắp thế giới.",https://vnexpress.net/mang-luoi-cap-quang-duoi-day-bien-4107906.html,"Thứ bảy, 30/5/2020, 22:00 (GMT+7)"
"Gấu đen đuổi bắt thỏ trước mặt người đi đường","CanadaCư dân British Columbia hôm 25/5 ghi lại cảnh tượng đầy kịch tính cho thấy một con gấu đen rượt đuổi thỏ theo hình tròn ngay trên đường lớn.",https://vnexpress.net/gau-den-duoi-bat-tho-truoc-mat-nguoi-di-duong-4107485.html,"Thứ bảy, 30/5/2020, 21:00 (GMT+7)","Đoàn Dương",Canada
"Bọt biển thông minh chống nước nhưng hút dầu","MỹNhóm nghiên cứu của Đại học Northwestern chế tạo bọt biển có thể hút lượng dầu gấp 30 lần trọng lượng của nó, giúp xử lý sự cố tràn dầu. ",https://vnexpress.net/bot-bien-thong-minh-chong-nuoc-nhung-hut-dau-4107477.html,"Thứ bảy, 30/5/2020, 20:00 (GMT+7)"
"Điều gì xảy ra nếu không có máy bay?","Ô nhiễm không khí sẽ được cải thiện nếu máy bay biến mất, tuy nhiên, ngành du lịch và công nghiệp quốc phòng sẽ bị ảnh hưởng nghiêm trọng.",https://vnexpress.net/dieu-gi-xay-ra-neu-khong-co-may-bay-4107797.html,"Thứ bảy, 30/5/2020, 16:26 (GMT+7)"
"Báo cái sợ hãi để mặc con đực cướp mồi","ZambiaBáo hoa mai cái quyết định bỏ lại bữa ăn khó kiếm cho kẻ thù từng khiến nó chịu nhiều vết thương nặng vào năm ngoái.",https://vnexpress.net/bao-cai-so-hai-de-mac-con-duc-cuop-moi-4106984.html,"Thứ bảy, 30/5/2020, 15:39 (GMT+7)"
"Giải cứu hải cẩu bị lưới đánh cá siết cổ","AnhHình ảnh một con hải cẩu bị thương nghiêm trọng do mắc lưới đánh cá bỏ đi cho thấy thực trạng đáng báo động về ô nhiễm rác thải nhựa.",https://vnexpress.net/giai-cuu-hai-cau-bi-luoi-danh-ca-siet-co-4107639.html,"Thứ bảy, 30/5/2020, 14:15 (GMT+7)","Đoàn Dương",Anh
"Lắp thiết bị lò phản ứng nóng hơn lõi Mặt Trời","PhápDự án xây dựng lò phản ứng nhiệt ITER có thể tạo nhiệt độ cao hơn nhiều lần nhiệt độ ở lõi Mặt Trời, lắp đặt thành công bộ phận đế giữ lạnh.",https://vnexpress.net/lap-thiet-bi-lo-phan-ung-nong-hon-loi-mat-troi-4107626.html,"Thứ bảy, 30/5/2020, 13:08 (GMT+7)","An Khang",Pháp
"Phân bón sản xuất từ pin cũ","Công ty năng lượng Envirostream Australia đang phát triển một loại phân bón thân thiện với môi trường được bổ sung vi chất từ pin đã qua sử dụng.",https://vnexpress.net/phan-bon-san-xuat-tu-pin-cu-4107008.html,"Thứ bảy, 30/5/2020, 12:00 (GMT+7)","Đoàn Dương"
"Cá sấu vồ rùa trên tranh treo tường","MỹCamera an ninh hôm 21/5 ghi lại cảnh tượng một con cá sấu mõm ngắn hoang dã lảng vảng trước hiên nhà dân ở bang Florida để kiếm ăn.",https://vnexpress.net/ca-sau-vo-rua-tren-tranh-treo-tuong-4107660.html,"Thứ bảy, 30/5/2020, 11:00 (GMT+7)"
"Mẫu tàu Starship phát nổ sau thử nghiệm động cơ","MỹNguyên mẫu tàu vũ trụ Starship mới nhất của SpaceX biến thành cầu lửa trong buổi thử nghiệm hôm 29/5 ở cơ sở phía nam Texas.",https://vnexpress.net/mau-tau-starship-phat-no-sau-thu-nghiem-dong-co-4107630.html,"Thứ bảy, 30/5/2020, 09:47 (GMT+7)","An Khang",Mỹ
"Khỉ lấy trộm mẫu máu của bệnh nhân Covid-19","Ấn ĐộMột con khỉ tấn công kỹ thuật viên phòng thí nghiệm ở Đại học Y Lala Lajpat Rai Memorial và bỏ chạy với mẫu máu của 3 bệnh nhân Covid-19.",https://vnexpress.net/khi-lay-trom-mau-mau-cua-benh-nhan-covid-19-4107632.html,"Thứ bảy, 30/5/2020, 08:09 (GMT+7)","An Khang","Ấn Độ"
"Hóa thạch hiếm của thằn lằn ngón cánh","Các nhà cổ sinh vật học lần đầu tìm thấy mảnh xương hàm của một loài thằn lằn bay có nguồn gốc từ Trung Quốc trên đảo Wight của Anh.",https://vnexpress.net/hoa-thach-hiem-cua-than-lan-ngon-canh-4107002.html,"Thứ bảy, 30/5/2020, 08:00 (GMT+7)","Đoàn Dương"
"Thả hơn 100 cá sấu thụ tinh nhân tạo về tự nhiên","Trung QuốcKhu bảo tồn An Huy vừa thả 280 con cá sấu Dương Tử - động vật quý hiếm về tự nhiên, trong đó hơn 100 con được thu tinh nhân tạo. ",https://vnexpress.net/tha-hon-100-ca-sau-thu-tinh-nhan-tao-ve-tu-nhien-4107614.html,"Thứ bảy, 30/5/2020, 06:43 (GMT+7)"
"Tại sao động vật cùng loài có tập tính giống nhau?","Trâu bò, dê, voi, hổ hay mèo, dù ở châu Âu hay châu Á đều có tập tính và tiếng kêu giống nhau. Vì sao chúng không bị yếu tố địa lý chi phối? (Vịnh)",https://vnexpress.net/tai-sao-dong-vat-cung-loai-co-tap-tinh-giong-nhau-4106141.html,"Thứ bảy, 30/5/2020, 00:00 (GMT+7)"
"Khối cầu sáng rực như pháo hoa rơi xuống Armenia","Khối cầu bí ẩn thắp sáng bầu trời đêm phía tây đất nước, khiến cư dân địa phương và các nhà khoa học băn khoăn về nguồn gốc của nó.",https://vnexpress.net/khoi-cau-sang-ruc-nhu-phao-hoa-roi-xuong-armenia-4106998.html,"Thứ sáu, 29/5/2020, 22:29 (GMT+7)","An Khang"
"Đôi sư tử tấn công nhân viên vườn thú","AustraliaNgười phụ nữ 35 tuổi bị hai con sư tử cắn vào đầu và cổ trong lúc dọn chuồng sáng hôm nay.",https://vnexpress.net/doi-su-tu-tan-cong-nhan-vien-vuon-thu-4107494.html,"Thứ sáu, 29/5/2020, 21:00 (GMT+7)","Thu Thảo",Australia
"Đội quân robot vận chuyển trong nhà máy xe hơi","Trung QuốcHàng trăm robot nhỏ bé đang thay thế con người vận chuyển các phụ tùng lớn bên trong một cơ sở sản xuất ôtô ở thị trấn Thiên Tân.",https://vnexpress.net/doi-quan-robot-van-chuyen-trong-nha-may-xe-hoi-4106992.html,"Thứ sáu, 29/5/2020, 20:00 (GMT+7)"
"Xác tàu vùi dưới cát 120 năm phát lộ sau bão","MỹCơn bão với tốc độ gió 80 km mỗi giờ làm lộ xác tàu rỉ sét gần bờ Hồ Muối Lớn, bang Utah.",https://vnexpress.net/xac-tau-vui-duoi-cat-120-nam-phat-lo-sau-bao-4107007.html,"Thứ sáu, 29/5/2020, 19:00 (GMT+7)","Thu Thảo",Mỹ
"Phát hiện hóa thạch bọ lâu đời nhất","Hóa thạch cuốn chiếu được tìm thấy trên đảo Kerrera của Scotland trở thành mẫu vật bọ lâu đời nhất thế giới, theo nghiên cứu mới của Đại học Texas.",https://vnexpress.net/phat-hien-hoa-thach-bo-lau-doi-nhat-4107006.html,"Thứ sáu, 29/5/2020, 16:15 (GMT+7)","Đoàn Dương"
"Đôi lửng kịch chiến trước mặt cáo","AnhCamera giấu trong hốc cây gần Bristol ghi lại khoảnh khắc con cáo điềm tĩnh theo dõi hai con lửng tìm cách cắn xé nhau trong trận kịch chiến.",https://vnexpress.net/doi-lung-kich-chien-truoc-mat-cao-4106988.html,"Thứ sáu, 29/5/2020, 16:01 (GMT+7)"
"Nhân sâm hàng chục năm tuổi trên dãy Trường Bạch","Dãy Trường Bạch ở Trung Quốc và Triều Tiên là một trong số vài nơi trên thế giới cây nhân sâm có thể sinh trưởng, nhưng một năm củ chỉ thêm 1 gram.",https://vnexpress.net/nhan-sam-hang-chuc-nam-tuoi-tren-day-truong-bach-4107247.html,"Thứ sáu, 29/5/2020, 15:12 (GMT+7)"
"Rắn cườm chật vật nuốt kỳ đà","Thái LanKỳ đà con thua cuộc trong trận chiến với rắn cườm và trở thành bữa trưa cho kẻ đi săn. ",https://vnexpress.net/ran-cuom-chat-vat-nuot-ky-da-4107234.html,"Thứ sáu, 29/5/2020, 14:30 (GMT+7)","Thu Thảo","Thái Lan"
"Máy bay điện lớn nhất thế giới cất cánh lần đầu tiên","MỹChiếc máy bay trang bị hệ thống đẩy bằng điện công suất 750 mã lực thực hiện chuyến bay thử đầu tiên kéo dài 30 phút ở bang Washington hôm 28/5.",https://vnexpress.net/may-bay-dien-lon-nhat-the-gioi-cat-canh-lan-dau-tien-4106989.html,"Thứ sáu, 29/5/2020, 13:48 (GMT+7)","An Khang",Mỹ
"Cá sấu mò vào bãi phóng tên lửa của NASA","MỹCon cá sấu bò qua cổng bảo vệ và thong thả di chuyển trên bãi cỏ đúng ngày SpaceX chuẩn bị phóng tàu vũ trụ có người lái đầu tiên vào vũ trụ.",https://vnexpress.net/ca-sau-mo-vao-bai-phong-ten-lua-cua-nasa-4106987.html,"Thứ sáu, 29/5/2020, 13:00 (GMT+7)","An Khang",Mỹ
"Đại bàng đầu hói làm tổ ở Cape Cod sau 115 năm","MỹLần đầu tiên sau hơn một thế kỷ, các nhà bảo tồn phát hiện tổ chim đại bàng đầu hói với trứng ở mũi đất Cape Cod, bang Massachusetts.",https://vnexpress.net/dai-bang-dau-hoi-lam-to-o-cape-cod-sau-115-nam-4106993.html,"Thứ sáu, 29/5/2020, 11:45 (GMT+7)","Đoàn Dương",Mỹ
"Lần đầu tiên ghi hình bạch tuộc ở độ sâu 7.000 m","Các nhà khoa học chụp ảnh bạch tuộc Dumbo bơi độ sâu lớn nhất từng ghi nhận dưới Ấn Độ Dương, vượt kỷ lục cũ gần 2.000 m.",https://vnexpress.net/lan-dau-tien-ghi-hinh-bach-tuoc-o-do-sau-7-000-m-4107015.html,"Thứ sáu, 29/5/2020, 11:08 (GMT+7)","Thu Thảo"
"Xác nhận ngoại hành tinh giống Trái Đất ở gần nhất","Các nhà khoa học quốc tế sử dụng quang phổ kế để xác nhận sự tồn tại của một hành tinh giống Trái Đất quay quanh ngôi sao gần hệ Mặt Trời nhất.",https://vnexpress.net/xac-nhan-ngoai-hanh-tinh-giong-trai-dat-o-gan-nhat-4106986.html,"Thứ sáu, 29/5/2020, 10:23 (GMT+7)","An Khang"
"Nền biệt thự nguyên vẹn 1.800 năm bên dưới vườn nho","ItalyCác nhà khảo cổ học tiến hành khai quật ở vườn nho phía bắc Italy và phát hiện sàn khảm đá được bảo quản hoàn hảo từ thế kỷ 3.",https://vnexpress.net/nen-biet-thu-nguyen-ven-1-800-nam-ben-duoi-vuon-nho-4106405.html,"Thứ sáu, 29/5/2020, 08:00 (GMT+7)","An Khang",Italy
"Ve hút máu chết sau khi đẻ 1.500 quả trứng","Châu ÂuVe hút máu Ixodes, động vật ký sinh chuyên sống trên lưng nhím, đến ngày đẻ trứng nó tự buông để làm tròn nhiệm vụ và chết ngay sau đó.",https://vnexpress.net/ve-hut-mau-chet-sau-khi-de-1-500-qua-trung-4106856.html,"Thứ sáu, 29/5/2020, 05:00 (GMT+7)"
"Phượng khoe sắc ở Vũng Tàu","Hàng phượng bên triền núi Nhỏ dẫn lên ngọn Hải Đăng bung nở, thu hút đông người dân và du khách tìm đến chụp ảnh.",https://vnexpress.net/phuong-khoe-sac-o-vung-tau-4105199.html,"Chủ nhật, 31/5/2020, 15:03 (GMT+7)"
"Công ty du lịch và hãng lữ hành có khác nhau?","Nhiều người giải thích rằng hãng lữ hành thường có quy mô to hơn công ty du lịch, nhưng số khác lại nói ngược lại. ",https://vnexpress.net/cong-ty-du-lich-va-hang-lu-hanh-co-khac-nhau-4107149.html,"Chủ nhật, 31/5/2020, 13:33 (GMT+7)","Ngọc Bắc"
"'Ba địa phương - Một điểm đến' vực dậy du lịch","Thừa Thiên - HuếCác địa phương hợp tác kích cầu du lịch với thông điệp “Điểm đến Thừa Thiên Huế - Đà Nẵng - Quảng Nam an toàn và mến khách"".",https://vnexpress.net/ba-dia-phuong-mot-diem-den-vuc-day-du-lich-4107866.html,"Chủ nhật, 31/5/2020, 10:15 (GMT+7)","Võ Thạnh","Thừa Thiên - Huế"
"Doanh thu lữ hành đạt 8,3 nghìn tỷ đồng","Doanh thu lữ hành 5 tháng đầu năm ước đạt 8,3 nghìn tỷ đồng, chiếm 0,4% tổng mức và giảm 54,1% so với cùng kỳ năm trước.",https://vnexpress.net/doanh-thu-lu-hanh-dat-8-3-nghin-ty-dong-4107802.html,"Chủ nhật, 31/5/2020, 08:09 (GMT+7)","Nguyễn Nam"
"Phú Quốc quán nào bán bánh canh ghẹ ngon?","Giữa tháng 6, tôi có chuyến du lịch cùng nhóm bạn thân 5 ngày 4 đêm ở đảo Ngọc.",https://vnexpress.net/phu-quoc-quan-nao-ban-banh-canh-ghe-ngon-4106431.html,"Chủ nhật, 31/5/2020, 09:08 (GMT+7)","Thu Nhiên"
"Món mì ramen dế","Nhật Bản Một nhà hàng ở Tokyo dùng 10.000 con dế để nấu nước dùng cho 100 tô mì ramen, ngoài ra mì còn có topping dế chiên giòn. ",https://vnexpress.net/mon-mi-ramen-de-4105229.html,"Chủ nhật, 31/5/2020, 07:37 (GMT+7)","Khánh Trần","Nhật Bản"
"Bất ngờ dưới mỏm đá bên bờ biển Hawaii","Chỉ nhô lên khoảng 51,8 m so với mực nước biển, ngọn núi lửa Pūhāhonu của quần đảo Tây Bắc Hawaii trông không có vẻ gì lớn lao.",https://vnexpress.net/bat-ngo-duoi-mom-da-ben-bo-bien-hawaii-4107730.html,"Thứ bảy, 30/5/2020, 20:03 (GMT+7)","Bảo Ngọc"
"Màn nhào lộn của không quân giữa Tokyo","Blue Impulse, biệt đội biểu diễn của Lực lượng Không quân Nhật Bản, trình diễn nhào lộn để cảm ơn đội ngũ y bác sĩ phòng chống Covid-19.",https://vnexpress.net/man-nhao-lon-cua-khong-quan-giua-tokyo-4107723.html,"Thứ bảy, 30/5/2020, 19:00 (GMT+7)"
"Thiên đường biển Bình Hưng","Khánh HòaHòn đảo nằm trong vịnh Cam Ranh thu hút du khách bởi các bãi tắm nước trong thấu đáy, là điểm đến lý tưởng cho mùa hè.",https://vnexpress.net/thien-duong-bien-binh-hung-4105589.html,"Thứ bảy, 30/5/2020, 15:03 (GMT+7)","Video: Xô Đảo Bình Hưng","Khánh Hòa"
"Đẩy mạnh du lịch đêm","Hà NộiNhiều du khách nước ngoài đến Việt Nam bất ngờ và tiếc nuối khi phải rời khỏi quán trước 24h hoặc trước 2h sáng trong 3 tối cuối tuần.",https://vnexpress.net/day-manh-du-lich-dem-4107517.html,"Thứ bảy, 30/5/2020, 14:53 (GMT+7)","Lan Hương","Hà Nội"
"Phi công làm gì sau khi cất cánh?","Lên đến độ cao ổn định và mọi thứ đều bình thường, Jim Thurber với tay đặt chuông đồng hồ báo thức cứ 10 phút một lần. ",https://vnexpress.net/phi-cong-lam-gi-sau-khi-cat-canh-4107257.html,"Thứ bảy, 30/5/2020, 11:13 (GMT+7)","Anh Minh"
"Các địa phương bắt tay kích cầu du lịch","Thừa Thiên Huế, Đà Nẵng, Quảng Nam liên kết triển khai hoạt động du lịch an toàn, xây dựng sản phẩm mới và chính sách ưu đãi cho du khách.",https://vnexpress.net/cac-dia-phuong-bat-tay-kich-cau-du-lich-4107878.html,"Thứ bảy, 30/5/2020, 23:56 (GMT+7)","Tiềm năng du lịch ba địa phương"
"Nên đi Hạ Long hay Tam Đảo cuối tuần?","Tôi định đi nghỉ 2 ngày 1 đêm dịp cuối tuần để tránh nóng, cũng như nghỉ ngơi xả stress sau một tuần làm việc căng thẳng.",https://vnexpress.net/nen-di-ha-long-hay-tam-dao-cuoi-tuan-4106130.html,"Thứ bảy, 30/5/2020, 13:33 (GMT+7)","Nha Trang"
"Phát hiện nhiều ca nhiễm sau khi mở bay lại","Ấn ĐộChỉ sau 4 ngày, ít nhất 16 hành khách nhiễm nCoV được phát hiện có mặt trên 7 chuyến bay của 3 hãng hàng không.",https://vnexpress.net/phat-hien-nhieu-ca-nhiem-sau-khi-mo-bay-lai-4107172.html,"Thứ bảy, 30/5/2020, 13:06 (GMT+7)","Anh Minh","Ấn Độ"
"Việt Nam trong cuộc đua mở cửa đón khách quốc tế","Việt Nam nổi lên như một quốc gia đầu tiên tái khởi động du lịch của Đông Nam Á, đi trước Thái Lan, Malaysia, Indonesia...  ",https://vnexpress.net/viet-nam-trong-cuoc-dua-mo-cua-don-khach-quoc-te-4107213.html,"Thứ bảy, 30/5/2020, 09:37 (GMT+7)","Du lịch nội địa"
"Resort nào sang chảnh gần Hà Nội?","Tôi muốn tìm chỗ vui chơi, chụp ảnh đẹp, dịch vụ nghỉ dưỡng sang trọng cho các dịp cuối tuần ở gần thủ đô.",https://vnexpress.net/resort-nao-sang-chanh-gan-ha-noi-4106122.html,"Thứ bảy, 30/5/2020, 09:08 (GMT+7)","Thảo My"
"6 gợi ý cho ngày tết thiếu nhi 1/6","Hà NộiTham gia ""Vương quốc tái chế""; thử thách làm đầu bếp, nhà thiết kế hay vui chơi ở bãi biển nước mặn nhân tạo là hoạt động gợi ý.",https://vnexpress.net/6-goi-y-cho-ngay-tet-thieu-nhi-1-6-4107009.html,"Thứ bảy, 30/5/2020, 07:37 (GMT+7)","Giải nhiệt tại bãi biển nước mặn","Hà Nội"
"Chùa Khmer lớn nhất miền Tây","Chùa Xiêm Cán (Bạc Liêu) là một trong những ngôi chùa Khmer đẹp và lớn nhất Miền Tây.",https://vnexpress.net/chua-khmer-lon-nhat-mien-tay-4103913.html,"Thứ bảy, 30/5/2020, 02:08 (GMT+7)"
"Chiều nay Bamboo Airways tổ chức hội thảo 'Hàng không hậu Covid-19'","Bình ĐịnhĐại diện Bamboo Airways cùng các chuyên gia kinh tế, doanh nghiệp du lịch thảo luận về bức tranh toàn cảnh của thị trường tại hội nghị ngày 30/5.",https://vnexpress.net/chieu-nay-bamboo-airways-to-chuc-hoi-thao-hang-khong-hau-covid-19-4106233.html,"Thứ bảy, 30/5/2020, 10:47 (GMT+7)",VnExpress,"Bình Định"
"Hàng chục nghìn thuyền viên bị 'cầm chân' trên biển","MỹDu khách đã được về nhà nhưng còn hàng chục nghìn nhân viên vẫn mắc kẹt trong các du thuyền vô thời hạn và không được trả lương. ",https://vnexpress.net/hang-chuc-nghin-thuyen-vien-bi-cam-chan-tren-bien-4107061.html,"Thứ bảy, 30/5/2020, 08:09 (GMT+7)","Khánh Trần",Mỹ
"'Hàng không Việt Nam sẽ không chết yểu'","Ông Võ Huy Cường, Cục Phó Cục Hàng không Việt Nam nhận định dù còn nhiều khó khăn nhưng hàng không nội địa đang trở lại rất nhộn nhịp.",https://vnexpress.net/hang-khong-viet-nam-se-khong-chet-yeu-4107726-tong-thuat.html,"Thứ bảy, 30/5/2020, 15:00 (GMT+7)","Nhiều sáng kiến phát triển ngành hàng không hậu Covid-19"
"Những chuyến bay nội địa kín chỗ","Chuyến bay VJ178 từ TP HCM ra Hà Nội lúc 19h ngày 26/5, 42 hàng ghế của tàu bay Airbus A321 không còn một chỗ trống.",https://vnexpress.net/nhung-chuyen-bay-noi-dia-kin-cho-4107785.html,"Thứ bảy, 30/5/2020, 14:27 (GMT+7)","Đội ngũ lạc quan"
"Khỏa thân mắc kẹt ở lối thoát hiểm","ĐứcKhi cửa thoát hiểm được mở, nữ du khách hoảng loạn phát hiện ra cô đang ở ngoài phố và trên người không một mảnh vải che thân.",https://vnexpress.net/khoa-than-mac-ket-o-loi-thoat-hiem-4106683.html,"Thứ sáu, 29/5/2020, 20:03 (GMT+7)","Anh Minh",Đức
"Cấm la hét khi chơi trò mạo hiểm","Nhật BảnCác công viên giải trí đã ban hành hướng dẫn mới nhằm đảm bảo an toàn trong Covid-19, yêu cầu khách không la hét hoặc cổ vũ rầm rộ.",https://vnexpress.net/cam-la-het-khi-choi-tro-mao-hiem-4107082.html,"Thứ sáu, 29/5/2020, 19:00 (GMT+7)","Anh Minh","Nhật Bản"
"Quán cà phê trả tiền bằng sách","TP HCMVào ngày cuối tuần, chỉ cần mang một quyển sách bất kỳ, khách có thể thoải mái lựa chọn một loại thức uống trong quán.",https://vnexpress.net/quan-ca-phe-tra-tien-bang-sach-4105596.html,"Thứ sáu, 29/5/2020, 14:05 (GMT+7)"
"Thế giới nhộn nhịp trở lại","Từ chỗ vắng lặng không một bóng người, nhiều điểm tham quan nổi tiếng thế giới bắt đầu đông trở lại khi vừa mở cửa đón khách.",https://vnexpress.net/the-gioi-nhon-nhip-tro-lai-4106603.html,"Thứ sáu, 29/5/2020, 10:33 (GMT+7)"
"Kêu gọi công ty du lịch không bán phá giá","Các công ty có thể giảm giá để kích cầu nhưng sản phẩm phải đảm bảo chất lượng, không quảng cáo sai sự thật, không bán phá giá...",https://vnexpress.net/keu-goi-cong-ty-du-lich-khong-ban-pha-gia-4107021.html,"Thứ sáu, 29/5/2020, 15:03 (GMT+7)","Ngân Dương"
"Nơi nào mát mẻ cho trẻ đi chơi mùa nóng?","Tôi muốn tìm điểm đến cho cả gia đình đi chơi tránh nóng.",https://vnexpress.net/noi-nao-mat-me-cho-tre-di-choi-mua-nong-4103673.html,"Thứ sáu, 29/5/2020, 13:33 (GMT+7)","Tuấn Hùng"
"Sân bay đóng cửa, máy bay phải quay về","Một hãng hàng không giá rẻ nối lại dịch vụ từ Düsseldorf, Đức đến Sardinia, Italy nhưng buộc phải quay lại điểm xuất phát vì sân bay vẫn đóng cửa.",https://vnexpress.net/san-bay-dong-cua-may-bay-phai-quay-ve-4107154.html,"Thứ sáu, 29/5/2020, 12:56 (GMT+7)","An An"
"Cuối tuần check-in Onsen kiểu Nhật","Quảng NinhTrong hành trình, du khách có lựa chọn mới là tắm khoáng Onsen Quang Hanh, ngoài tham quan bảo tàng Quảng Ninh, vui chơi ở công viên nước Hạ Long.",https://vnexpress.net/cuoi-tuan-check-in-onsen-kieu-nhat-4105737.html,"Thứ sáu, 29/5/2020, 07:37 (GMT+7)","Ngày 1: Bảo tàng Quảng Ninh - Công viên nước","Quảng Ninh"
"Bình minh trên khắp Việt Nam","Khoảnh khắc mặt trời ló dạng trên thung lũng, núi đồi, vùng biển được nhiếp ảnh gia Việt ghi lại khi du lịch dọc đất nước hình chữ S.",https://vnexpress.net/binh-minh-tren-khap-viet-nam-4103017.html,"Thứ sáu, 29/5/2020, 02:08 (GMT+7)","Phạm Huy Trung - Huỳnh Phương"
"Đến Tiền Giang nên ăn những món nào?","Tiền Giang thu hút du khách vì sự trù phú của sinh thái miệt vườn và cả nền ẩm thực phong phú, độc đáo.",https://vnexpress.net/den-tien-giang-nen-an-nhung-mon-nao-4105362.html,"Thứ sáu, 29/5/2020, 09:08 (GMT+7)","Xuân Hòa "
"Thuê chung máy bay trong Covid-19","Thay vì thuê nguyên máy bay với giá 60.000 USD, hành khách có thể cùng nhau thuê chung máy bay để đi với giá bằng một phần 20.",https://vnexpress.net/thue-chung-may-bay-trong-covid-19-4106788.html,"Thứ sáu, 29/5/2020, 08:09 (GMT+7)","Anh Minh"
"Bamboo Airways hiến kế phục hồi hàng không hậu Covid-19","Bamboo Airways cùng Cục Hàng không Việt Nam tổ chức hội nghị nhằm phá băng ngành hàng không và phục hồi kinh tế hậu Covid-19.",https://vnexpress.net/bamboo-airways-hien-ke-phuc-hoi-hang-khong-hau-covid-19-4107104.html,"Thứ sáu, 29/5/2020, 15:00 (GMT+7)"
"Bảy sai lầm của bố mẹ khiến con lớn lên bất hạnh","Bố mẹ không tự chăm sóc bản thân sẽ khiến đứa con học theo và thờ ơ với sức khỏe của nó.",https://vnexpress.net/bay-sai-lam-cua-bo-me-khien-con-lon-len-bat-hanh-4108101.html,"Chủ nhật, 31/5/2020, 15:20 (GMT+7)","Thu Nguyệt"
"9 thói quen hàng ngày chúng ta đang làm sai","Thói quen uống cà phê vào bữa sáng là hoàn toàn sai lầm. Thói quen đó sẽ khiến cơ thể tạo ra ít cortisol hơn, khiến bạn dễ bị mất tập trung, cáu bẳn.",https://vnexpress.net/9-thoi-quen-hang-ngay-chung-ta-dang-lam-sai-4107617.html,"Thứ bảy, 30/5/2020, 10:29 (GMT+7)","1. Uống nước sau khi ăn no"
"​Vực dậy sau đại dịch","Bỏ việc ngân hàng, Đức Hải một mình từ Bắc Ninh vào Vũng Tàu mở quán trà chanh, được ba ngày phải đóng cửa thực hiện giãn cách xã hội.",https://vnexpress.net/vuc-day-sau-dai-dich-4092230.html,"Thứ bảy, 30/5/2020, 06:00 (GMT+7)","Khi Hải vật lộn với biến cố đầu tiên với thương vụ đầu đời, cách đó gần 1.000 km, cô giáo trường tư Phan Bích Ngọc, 25 tuổi, quẫn bách khi tiền bạc dần cạn kiệt vì thất nghiệp."
"‘ATM di động’ phát dầu, gạo cho người dân miền Trung","Con thất nghiệp trong mấy tháng vì Covid 19, bà Cót (Thanh Hóa) xếp hàng từ sớm khi biết tin ""ATM di động"" phát dầu, gạo đến xã mình.",https://vnexpress.net/atm-di-dong-phat-dau-gao-cho-nguoi-dan-mien-trung-4107032.html,"Thứ bảy, 30/5/2020, 14:00 (GMT+7)","Hoàng Anh"
"Những em bé có đôi má phúng phính","Ngoài gương mặt tròn, mắt to, nhiều em bé 0-2 tuổi trong cuộc thi “Khoảnh khắc lần đầu của bé” có đôi má phúng phính ai nhìn cũng muốn hôn.",https://vnexpress.net/nhung-em-be-co-doi-ma-phung-phinh-4107178.html,"Thứ bảy, 30/5/2020, 08:00 (GMT+7)","Kim Uyên"
"Những phụ nữ một mình trong đại dịch","MỹNhiều phụ nữ hiện đại vẫn vui vẻ hưởng thụ cuộc sống độc thân. Nhưng khi Covid-19 ập đến, họ mới thấm thía nỗi cô đơn.",https://vnexpress.net/nhung-phu-nu-mot-minh-trong-dai-dich-4107438.html,"Thứ sáu, 29/5/2020, 16:25 (GMT+7)","Maria Salinas, 24 tuổi, ở Boston bật dậy khi nghe thấy tiếng điện thoại.",Mỹ
"Cách giúp trẻ sửa tính cáu kỉnh, ăn vạ","Theo các chuyên gia tâm lý trẻ em, mỗi gia đình nên có một ""góc tĩnh tâm"" giúp trẻ giải tỏa cơn giận dữ, tự điều chỉnh cảm xúc thay vì la hét, ăn vạ.",https://vnexpress.net/cach-giup-tre-sua-tinh-cau-kinh-an-va-4107324.html,"Thứ sáu, 29/5/2020, 14:55 (GMT+7)","Ánh Dương"
"Tiến sĩ chế chim khổng lồ để cổ vũ cộng đồng","AustraliaMô hình chim kookaburra của Farvardin Daliri cao hơn 4,5 m, có thể cử động mỏ và phát ra tiếng cười.",https://vnexpress.net/tien-si-che-chim-khong-lo-de-co-vu-cong-dong-4107056.html,"Thứ sáu, 29/5/2020, 11:21 (GMT+7)","Thu Nguyệt",Australia
